uniq_id,description,category,_len_description,text
20a06aad5f04727dd54bf13dd5923518,"Key Features of R&Mshoppee MDF Wall Shelf Trendy & Stylish easy to assemble,R&Mshoppee MDF Wall Shelf (Number of Shelves - 1, Black) Price: Rs. 725 this H shape wall shelf will increase decoration of your walls you can use it as book shelf , dvd shelf or can keep show pieces on it .,Specifications of R&Mshoppee MDF Wall Shelf (Number of Shelves - 1, Black) General Brand R&Mshoppee Suitable For Living Room & Bedroom Model Number r&m0179 Material MDF Color Black Body & Design Features Number of Shelves 1 In the Box Sales Package 1 shelf Additional Features Other Features screw included",Home Decor & Festive Needs ,590,mshoppee mdf shelf trendy assemble mshoppee mdf shelf shelves shelf increase decoration wall book shelf shelf mshoppee mdf shelf shelves mshoppee living bedroom mdf shelves shelf screw include
5e52d6ce133e5307814f9f3eedc5806d,"Key Features of posterchacha Ishita Personalised Custom Name Happy Birthday Gift Tea And Coffee  For Gift Use Ceramic Mug Printed on demand,posterchacha Ishita Personalised Custom Name Happy Birthday Gift Tea And Coffee  For Gift Use Ceramic Mug (350 ml) Price: Rs. 349 Give this trendy mug with a warm personal touch of your loved one and present it to her or him on thier. Your dear one is sure to love your back for this lovely surprise. ,Specifications of posterchacha Ishita Personalised Custom Name Happy Birthday Gift Tea And Coffee  For Gift Use Ceramic Mug (350 ml) General Type Mug Mug Capacity 350 ml Freezer Safe Yes Material Ceramic Microwave Safe Yes Warranty Replacement waranty against manufacturing defects Dimensions Diameter 80 mm Weight 250 g Height 80 mm Width 95 mm Depth 80 mm In the Box Sales Package 1 Mug",Kitchen & Dining ,830,posterchacha ishita personalised happy birthday coffee mug posterchacha ishita personalised happy birthday coffee mug trendy mug thi dear posterchacha ishita personalised happy birthday coffee mug mug mug freezer microwave waranty mug
c91f9dc1fdd8b4d60c6b2a2b607e3e8f,"Key Features of Curren Nx Blue Dial Stiched Strap Analog Watch  - For Men, Boys Dial Color: Blue Dial Shape: Round Strap Color: Blue,Specifications of Curren Nx Blue Dial Stiched Strap Analog Watch  - For Men, Boys Functions Chronograph No Light No Chronograph Feature Non-Functional General Type Analog Style Code Blue Dial Stiched Strap Occasion Casual, Party-Wedding Ideal For Men, Boys Power Source Battery Powered Warranty 6 Months Manufacturer Domestic Warranty Body Features Dial Shape Round Strap Color Blue Dial Color Blue",Watches ,531,curren dial stiched strap analog watch boys dial dial strap curren dial stiched strap analog watch boys function chronograph chronograph analog dial stiched strap occasion boys powered domestic dial strap dial
baa093d149982b010ab72ecbeec6110f,Buy Kosher Kadhai 1 L for Rs.586 online. Kosher Kadhai 1 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,165,kosher kadhai kosher kadhai
85aec4bf3185da7ebcc45003429cbfe2,"Buy HP 15-ac116TX (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10/ 2GB Graph) (N8M19PA) Online For Rs.38890 , Also get HP 15-ac116TX (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10/ 2GB Graph) (N8M19PA) Specifications & Features. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!",Computers ,313,15-ac116tx notebook core 5th gen)/ 4gb/ 1tb/ win10/ m19 15-ac116tx notebook core 5th gen)/ 4gb/ 1tb/ win10/ m19
bcb8e456728013a90ba66ab3b1b783ad,"Buy HP 15-ac121tu (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10) (N8M17PA) Online For Rs.35390 , Also get HP 15-ac121tu (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10) (N8M17PA) Specifications & Features. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!",Computers ,291,15-ac121tu notebook core 5th gen)/ 4gb/ 1tb/ win10 m17 15-ac121tu notebook core 5th gen)/ 4gb/ 1tb/ win10 m17
afc829d45be38102afaa20f4bce2f627,"Key Features of Soulful Threads Red Thread Aari Embroidered Black Net Clips Vanity Multi Purpose Aari Embroidery popular for its delicate and finest threadwork which enhances the essence of hand embroidery Elegant Decorative Box,Soulful Threads Red Thread Aari Embroidered Black Net Clips Vanity Multi Purpose (Black) Price: Rs. 1,700 Beautiful Accessories & Clips Box made in Net Fabric with shaded Orange & Green Thread Aari Embroidery work. Move over the boring accessories boxes and get this embroidered box. Ideal for weddings and gifting purposes. If art fascinates you, If you like ethnic work and if you like to empower women entrepreneurs and artists, you are at the right place. Soulful Threads promotes women entrepreneurs and rural artists by showcasing their art to the world."",Specifications of Soulful Threads Red Thread Aari Embroidered Black Net Clips Vanity Multi Purpose (Black) Case Dimensions Weight 0.2 kg Height 14 cm Width 11 cm Depth 4 cm In the Box Sales Package 1 Decorative Box Body Features Body Material Fabric Number of Drawers 1 Drawer Number of Compartments 1 Compartment",Beauty and Personal Care ,1104,soulful threads aari embroidered clips vanity purpose aari embroidery delicate fine enhance essence embroidery soulful threads aari embroidered clips vanity purpose clips shaded aari embroidery bore box embroider wedding purpose fascinate entrepreneur artist soulful threads promote entrepreneur artist showcase soulful threads aari embroidered clips vanity purpose 0.2 drawers drawer compartments compartment
1fb0fc88acf0dc6ab9528c26252447e6,"Key Features of Aapno Rajasthan Lovely Jewellery Vanity Jewellery Body Material: Stoneware Number of Compartments: 1,Aapno Rajasthan Lovely Jewellery Vanity Jewellery (Beige) Price: Rs. 745 Beautifully carved jewellery box in pure sand stone . These natural creations not only have utility but also make perfect showpieces. Size - 5 X 5 X 3 inches . Brand : Aapno Rajasthan.,Specifications of Aapno Rajasthan Lovely Jewellery Vanity Jewellery (Beige) Case Dimensions Height 7.6 cm Width 12.7 cm Depth 12.7 cm In the Box Sales Package 1 Box Body Features Body Material Stoneware Number of Compartments 1 Compartment Additional Features Finely Carved Stone",Beauty and Personal Care ,654,aapno rajasthan jewellery vanity jewellery stoneware compartment aapno rajasthan jewellery vanity jewellery beige 745 carved jewellery utility showpiece inch aapno rajasthan aapno rajasthan jewellery vanity jewellery beige 12.7 12.7 stoneware compartments compartment finely carve
42a8fef62716772c391fbdd148cc9c16,Specifications of MohanJodero Jewellery Box Jewellery Vanity Jewellery (Multicolor) Case Dimensions Weight .237 kg Height 8 cm Width 10 cm Depth 10 cm In the Box Sales Package Jewellery Box Body Features Body Material Wood,Beauty and Personal Care ,222,jewellery jewellery vanity jewellery jewellery
2414e4b7e5948263b8dbb4843557be4d,"Key Features of Smart Wall Guru Large Adhesive Sticker Sticker Make For Smart Bedroom Study room Looking Awesome Living room Bath room Attractive Guest room Kitchen Easy to Install Easy to Remove Easy To Clean All Wall Decal are front Matte Finish, water resistant & packaged between two layers.,Smart Wall Guru Large Adhesive Sticker Sticker (Pack of 1) Price: Rs. 499 'Smart Wall Guru'' gives u a pure beautiful house with our decoration wall stickers,wall decals & all kind of designs for your home decoration.These stickers are made of self adhesive PVC vinyl and very easy to apply on plane surface. These are the great suppliment of wallpaper,wall color and another decoration method. Thnkss…,Specifications of Smart Wall Guru Large Adhesive Sticker Sticker (Pack of 1) In The Box Number of Contents in Sales Package Pack of 1 Sales Package 1 Sticker General Ideal Use Home, Child Bedroom, Bedroom Brand Smart Wall Guru Scratch-resistant Yes Laminated Yes Type Adhesive Sticker Number of Stickers 1 Size in Number 45.101 cm Material Self Adhesive PVC Vinyl Size Large Dimensions Height 45 cm Width 101 cm",Home Decor & Festive Needs ,1110,guru adhesive sticker sticker bedroom study awesome living guest kitchen install decal matte package layer guru adhesive sticker sticker guru give decoration sticker decal design decoration sticker adhesive pvc vinyl plane surface suppliment wallpaper decoration method thnkss guru adhesive sticker sticker sticker child bedroom bedroom guru laminated adhesive sticker stickers adhesive pvc vinyl
e0e261a0d4fd2ffdcbcad324e91a0dd4,"Key Features of Ally The Creations Printed Cushions Cover styles cushion with filler,Ally The Creations Printed Cushions Cover (Pack of 6, 30 cm*30 cm, Multicolor) Price: Rs. 676 Ally The Creations brings for you cushion covers to decorate your house in different ways. These beautiful cushion covers enhance the beauty and glamour and reflect your style in home furnishing. These cushion covers have a dimension of 12x12 inches and are made from Dupion silk thus feels comfortable. Bring home this cushion covers and give a new life to your colourful interiors.,Specifications of Ally The Creations Printed Cushions Cover (Pack of 6, 30 cm*30 cm, Multicolor) General Closure Zipper Brand Ally The Creations Suitable For Cushions Design Code BSF Type Square Material Dupion Silk Style Code BSF-12-6 Pattern Printed Color Multicolor Dimensions Height 11 inch / 30 cm Width 11 inch / 30 cm Additional Features Reversible No Fabric Care normal wash In the Box Number of Contents in Sales Package Pack of 6 Sales Package 3 cushion, 3 filler",Home Furnishing ,1036,cushions style cushion filler cushions cm*30 bring cushion cover decorate way cushion cover furnish cushion cover inch dupion silk feel cushion cover colourful interior cushions cm*30 closure zipper cushions square dupion silk reversible cushion filler
44218245b37581c534038cc27d081093,"Specifications of Cheeky Chompers The Neckerchew - Simple Classic (Sky) General Brand Cheeky Chompers Loop Type Knot, Button Material Cotton Model Name The Neckerchew - Simple Classic Ideal For Boys, Girls Model ID CC010 Color Sky Design Strip Imprint In the Box Number of Contents in Sales Package 1 Sales Package 1 Bib",Baby Care ,320,cheeky chompers neckerchew cheeky chompers loop button cotton neckerchew boys girls strip imprint bib
4e03d4e81e6a876f512536f6a57c053e,"Specifications of Piyo Piyo Four Stage Waterproof Bib (Yellow) General Brand Piyo Piyo Loop Type Velcro Material Plastic Model Name Four Stage Waterproof Bib Ideal For Boys, Girls Model ID CP Color Yellow Design Animal In the Box Number of Contents in Sales Package 1 Sales Package 1 Bib",Baby Care ,287,piyo piyo stage waterproof bib piyo piyo loop velcro stage waterproof bib boys girls bib
4589c5021b21525b4779260f7e86f355,"Key Features of Innovative Single Corner Stainless Steel Wall Shelf Suitable For: Living Room & Bedroom Wall Mountable Rust Proof,Innovative Single Corner Stainless Steel Wall Shelf (Number of Shelves - 1, Silver) Price: Rs. 599 Shelf Corner Single,Specifications of Innovative Single Corner Stainless Steel Wall Shelf (Number of Shelves - 1, Silver) General Brand Innovative Suitable For Living Room & Bedroom Model Number 1001 Model Name Single Corner Material Stainless Steel Color Silver Dimensions Height 7 inch Width 9 inch Body & Design Features Number of Shelves 1 In the Box Sales Package 1 Shelf Pack of 1 Additional Features Rust Proof Yes",Home Decor & Festive Needs ,650,innovative single corner shelf living bedroom mountable rust innovative single corner shelf shelves shelf corner single innovative single corner shelf shelves innovative living bedroom single corner shelves shelf rust
5ea8ddb8a5104c5d47c708e8a351e701,"Specifications of Boreal Plastic rectangular hair brush 633D Brush Traits Brush Type Flat brush Brush Set Content Small brush Bristle Type Nylon bristles Round Tip Bristle Yes Handle Type Plastic handle Brush Application Grooming, Curling, Detangling Ideal For BoysIIGirls Brush Size Small Brush Set No Suitable Hair Type Medium to long hair, Wet hair In the Box Hair brush Additional Traits Reduces snags and tangles",Baby Care ,417,brush brush traits brush flat brush brush brush bristle nylon bristle bristle handle handle brush application grooming girl brush brush brush traits reduce snag tangle
99b5905a1079edc2744b06a4049719e0,"Key Features of Pokizo Baby Girl's A-line Dress Multicolour A-line,Specifications of Pokizo Baby Girl's A-line Dress Dimensions Length Midi/Knee Length General Details Ideal For Baby Girl's Occasion Party Dress Details Fabric Cotton Type A-line",Baby Care ,244,pokizo a-line dress a-line pokizo a-line dress midi knee occasion dress cotton a-line
6e812fbc03331ab363789b0f2d6b3ff2,"Key Features of Titrit Baby Girl's Gathered Dress Baby Frock With Shrug And Legging Material Cotton Layered pattern and allover print Soft Fabric Full sleeves,Titrit Baby Girl's Gathered Dress Price: Rs. 1,800 Make an outfit with these lovely three-piece set for your daughter.With the touch of vibrant pink, this dress defines comfort and style.,Specifications of Titrit Baby Girl's Gathered Dress In The Box 1 frock, 1 shrug, 1 legging Dimensions Length Midi/Knee Length General Details Pattern Printed Ideal For Baby Girl's Occasion Casual Dress Details Sleeve Full Sleeve Number of Contents in Sales Package Pack of 3 Fabric cotton Type Gathered Neck Round Fabric Care Wash with similar colours",Baby Care ,698,titrit gathered dress frock shrug legging cotton layered sleeve titrit gathered dress daughter vibrant dress define titrit gathered dress frock shrug legge midi knee occasion dress sleeve sleeve cotton gathered neck similar
aa41433dfba2c7561fa30be3fed1e8f0,"Specifications of Young Birds Baby Girl's Fit and Flare Dress Dimensions Length Mini/Short General Details Pattern Solid, Floral Print Occasion Casual, Formal Ideal For Baby Girl's Dress Details Lining 100 % Cotton Sleeve Sleeveless Fabric 100% Cotton Type Fit and Flare Neck Square Neck Additional Details Other Details Front Strap button had attached Fabric Care Normal Wash",Baby Care ,376,young birds flare dress short floral occasion formal dress lining cotton sleeve sleeveless cotton flare neck square neck strap button attach
4e5ebfc871992e7e22365c0c036a1b89,"Key Features of FS Mini Klub Baby Boy's Bodysuit Fabric: Cotton Brand Color: MULTI,Specifications of FS Mini Klub Baby Boy's Bodysuit General Details Sleeve SHORT SLEEVE Number of Contents in Sales Package Pack of 3 Age Group 6 -  9 month Fabric Cotton Pattern Printed Ideal For Baby Boy's Neck ROUND NECK",Baby Care ,305,klub boy bodysuit cotton klub boy bodysuit sleeve short sleeve cotton boy neck neck
8a184fe2c82ba6a17fbe07f94d0dd875,"Specifications of chota packet Baby Boy's, Baby Girl's Bodysuit General Details Sleeve Half sleeves Bootie No Closure Button Age Group 0 -  18 month Number of Contents in Sales Package Pack of 1 Fabric Cotton Pattern Solid Ideal For Baby Boy's, Baby Girl's Hood No Fabric Care Normal Wash, Do not iron on print",Baby Care ,310,boy bodysuit sleeve half sleeve bootie closure button cotton boy hood
46ca672fdfff8a1b3641642a9795344a,"Key Features of You Got Plan B Baby Boy's, Baby Girl's Romper Fabric: Cotton Brand Color: Orange,You Got Plan B Baby Boy's, Baby Girl's Romper Price: Rs. 449 For the much awaited and confident baby. He/ she knows everyones been waiting for him and he's raring to go! Made with 100% cotton,Specifications of You Got Plan B Baby Boy's, Baby Girl's Romper Dimensions Length 16 inch General Details Age Group 3 -  12 month Fabric Cotton Pattern Solid Ideal For Baby Boy's, Baby Girl's Fabric Care Machine wash with warm water. Do not tumble dry. No bleach. Warm ironing. Wash and dry dark colours seperately",Baby Care ,603,got plan boy romper cotton got plan boy romper await know everyone wait rare cotton got plan boy romper cotton boy machine tumble bleach
672d1c3272eae4586eb5994fe408c12a,"Mee Mee Multifunctional Nursery Diaper Bag (Dark Blue) Price: Rs. 549 childs safety and health. All Mee mee nursery bags are carefully made to the highest safety standards. Our nursery bags is specially designed to help the parent easily carry baby items or product. Same time to provide safe and comfortable for parent to carry. Easily attaches to pushchair handles pockets including easy access zipexterior pockets adjustable shoulder strap waterproof lining throughout suitable from birth.,Specifications of Mee Mee Multifunctional Nursery Diaper Bag (Dark Blue) General Brand Mee Mee Model Number MM-06 BAG Type Diaper Bag Model Name Multifunctional Nursery Ideal For Baby Boys, Baby Girls Color Dark Blue In the Box Sales Package Diaper Bag",Baby Care ,745,multifunctional nursery diaper child health nursery bag high standard nursery bag parent item parent attach handle pocket include pocket adjustable shoulder strap waterproof line multifunctional nursery diaper diaper multifunctional nursery boys girl diaper
