uniq_id,description,category,_len_description,text,_len__text
07912328f580cf080d721e6466287896,Buy Wallmantra Abstract Colors Modern Art Wall Hanging Canvas Painting for Rs.1749 online. Wallmantra Abstract Colors Modern Art Wall Hanging Canvas Painting at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,264,buy wallmantra abstract colors modern art wall canvas painting rs.1749 online wallmantra abstract colors modern art wall canvas painting good price free shipping cash delivery genuine products day replacement guarantee,218
10b6738d7058738a9a7d107bbb2833f4,Buy HouseAttire Abstract Cushions Cover at Rs. 138 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,123,buy houseattire abstract cushions cover 138 flipkart.com genuine products free shipping cash delivery,101
59247d4024d85bfaf9e48368cba6d870,Buy Moonleaf Geometric Cushions Cover at Rs. 199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,121,buy moonleaf geometric cushions cover flipkart.com genuine products free shipping cash delivery,95
7d99ac27ad194bc62000c46779c42732,"Specifications of Vgstore Rectangular Pack of 6 Table Placemat (Dark Blue, PVC) General Brand Vgstore Shape Rectangular Design Code blstri Material PVC Style Code strblue Color Dark Blue In the Box Number of Contents in Sales Package Pack of 6",Home Furnishing ,243,specification vgstore rectangular pack table placemat dark blue pvc general brand vgstore shape rectangular design code blstri material pvc style code strblue color dark blue box number content sale package pack,211
14bc693d9b86c58696e5917045e9d4de,Buy Sapatos Plain Single Duvet White at Rs. 1499 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,121,buy sapatos plain single duvet white 1499 flipkart.com genuine products free shipping cash delivery,99
1218fd9be42d45a81846db9f65a983bd,Buy Jaipur Raga Lord Krishna Showpiece  -  14 cm for Rs.799 online. Jaipur Raga Lord Krishna Showpiece  -  14 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,219,buy jaipur raga lord krishna showpiece rs.799 online jaipur raga lord krishna showpiece good price free shipping cash delivery genuine products day replacement guarantee,169
3f9f12fa8fc6d7ebef136040f179a201,"Sapatos Plain Single Dohar Fushia (1 Piece Brown Single Dohar)
                         Price: Rs. 1,499
				
			Add spunk to your home decor with this beautifully designed dohar from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.
Add spunk to your home decor with this beautifully designed dohar from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.",Home Furnishing ,532,"sapatos plain single dohar fushia piece brown single dohar price 1,499 add spunk home decor beautifully design dohar sapatos craft provide utmost comfort exquisite quilt ensure look forward crash bed tiring day add spunk home decor beautifully design dohar sapatos craft provide utmost comfort exquisite quilt ensure look forward crash bed tiring day",350
7915f1c0703450d4b1446c06066d9a59,"Buy Home Originals Abstract, Abstract Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,148,buy home originals abstract abstract double blanket multicolor 1299 flipkart.com genuine products free shipping cash delivery,125
595f508cdfbfa162d0fe7b97cc99ef42,Buy RajasthaniKart Floral Double Quilts & Comforters Multicolor at Rs. 1499 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,148,buy rajasthanikart floral double quilts comforters multicolor 1499 flipkart.com genuine products free shipping cash delivery,124
8a306758531cffad41e7a28e41576c49,Buy Golmaalshop Showpiece  -  27.9 cm for Rs.799 online. Golmaalshop Showpiece  -  27.9 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,197,buy golmaalshop showpiece 27.9 rs.799 online golmaalshop showpiece 27.9 good price free shipping cash delivery genuine products day replacement guarantee,153
ff24511994fc459d04145231c8876d6c,"Buy Home Originals Polka, Abstract Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,145,buy home originals polka abstract double blanket multicolor 1299 flipkart.com genuine products free shipping cash delivery,122
ce9207944cedeaa82e4ea6269586af2a,Buy Indigocart Plain Double Dohar Grey at Rs. 1015 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,123,buy indigocart plain double dohar grey 1015 flipkart.com genuine products free shipping cash delivery,101
dbca6ab4ebf827884073e2890388b744,"U & ME Cotton Plastic Diaper Reuseable Pad Small -Blue
                         Price: Rs. 270
				
			Cotton plastic diaper name tells it all it is a nappy for the lil one with cotton fabric outside and plastic inside with pad in it to make the baby feel comfortable it in suitable size for child 2-6 months. Hand wash recommended.
Cotton plastic diaper name tells it all it is a nappy for the lil one with cotton fabric outside and plastic inside with pad in it to make the baby feel comfortable it in suitable size for child 2-6 months. Hand wash recommended.",Baby Care ,566,cotton plastic diaper reuseable pad small -blue price 270 cotton plastic diaper tell nappy lil cotton fabric outside plastic inside pad baby feel comfortable suitable size child month hand wash recommend cotton plastic diaper tell nappy lil cotton fabric outside plastic inside pad baby feel comfortable suitable size child month hand wash recommend,349
7729e54756a60aecb2067a747c890913,Buy Golmaalshop Showpiece  -  12.7 cm for Rs.649 online. Golmaalshop Showpiece  -  12.7 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,197,buy golmaalshop showpiece 12.7 rs.649 online golmaalshop showpiece 12.7 good price free shipping cash delivery genuine products day replacement guarantee,153
28401ff0dbc191d34c2f1103e78e082a,"Frabjous Floral Single Quilts & Comforters Multicolor (2 Quits)
                         Price: Rs. 1,499
				
			Lightweight and absorbent, this blanket is ideal to be used on cold winter nights. It has also been printed on both sides so you can delay having to wash it.
Lightweight and absorbent, this blanket is ideal to be used on cold winter nights. It has also been printed on both sides so you can delay having to wash it.",Home Furnishing ,433,"frabjous floral single quilts comforters multicolor quit price 1,499 lightweight absorbent blanket ideal cold winter night print side delay have wash lightweight absorbent blanket ideal cold winter night print side delay have wash",230
227fc5c4fca14c424ff33e40941d22fa,Flipkart.com is offering MyKid Nappy for only for Rs 199 | Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Baby Care ,128,flipkart.com offer mykid nappy flipkart.com genuine products free shipping cash delivery,88
841b14271aa4c29f291f600c9556145c,"Buy Home Originals Abstract, Geometric Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,149,buy home originals abstract geometric double blanket multicolor 1299 flipkart.com genuine products free shipping cash delivery,126
6acca991d2353781779b866e4f96edd9,"Buy Home Originals Abstract, Checkered Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,149,buy home originals abstract checkered double blanket multicolor 1299 flipkart.com genuine products free shipping cash delivery,126
83b7c331ebdd018bea7cecb6171eda96,"Buy Home Originals Geometric, Striped Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,148,buy home originals geometric striped double blanket multicolor 1299 flipkart.com genuine products free shipping cash delivery,125
a371cfcae8c6ec3b82ae37a83a8ae9b9,"Sapatos Plain Single Duvet Blue (1 Piece Brown Single Duvet)
                         Price: Rs. 1,499
				
			Add spunk to your home decor with this beautifully designed Duvet from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.
Add spunk to your home decor with this beautifully designed Duvet from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.",Home Furnishing ,530,"sapatos plain single duvet blue piece brown single duvet price 1,499 add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite quilt ensure look forward crash bed tiring day add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite quilt ensure look forward crash bed tiring day",348
b33d82c619bf88c3e3bb8f53beab0c4b,Buy Home Originals Abstract Double Quilts & Comforters Multicolor at Rs. 1199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,150,buy home originals abstract double quilts comforters multicolor 1199 flipkart.com genuine products free shipping cash delivery,126
3dfdf277bccb74532c0387adfed2897d,Flipkart.com is offering Pompom Sweethearts Velcro U Shape Nappy Set Of 5 for only for Rs 279 | Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Baby Care ,165,flipkart.com offer pompom sweethearts velcro shape nappy set 279 flipkart.com genuine products free shipping cash delivery,122
5cd3d274d71e1e0d6bf075421461b2d5,"Sapatos Geometric Single Duvet Purple & Pink (Single duvet)
                         Price: Rs. 1,499
				
			Add spunk to your home decor with this beautifully designed duvet from Sapatos. Crafted to provide utmost comfort, this exquisite duvet will ensure that you look forward to crash into bed after a tiring day.
Add spunk to your home decor with this beautifully designed duvet from Sapatos. Crafted to provide utmost comfort, this exquisite duvet will ensure that you look forward to crash into bed after a tiring day.",Home Furnishing ,529,"sapatos geometric single duvet purple pink single duvet price 1,499 add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite duvet ensure look forward crash bed tiring day add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite duvet ensure look forward crash bed tiring day",347
52a8d66e466da645e413d2cecc294bd9,"SPANGLE Floral King Blanket CC0070001 (Mink Blanket, Blanket With Storage Bag)
                         Price: Rs. 1,100
				
			Soft Mink Blanket Made of Yarn to Keep You Warm
Soft Mink Blanket Made of Yarn to Keep You Warm",Home Furnishing ,228,"spangle floral king blanket cc0070001 mink blanket blanket storage bag price 1,100 soft mink blanket yarn warm soft mink blanket yarn warm",138
7091af252a785131c5a124fb90705fda,"Sapatos Plain Single Duvet Red (Single duvet)
                         Price: Rs. 1,499
				
			Add spunk to your home decor with this beautifully designed duvet from Sapatos. Crafted to provide utmost comfort, this exquisite duvet will ensure that you look forward to crash into bed after a tiring day.
Add spunk to your home decor with this beautifully designed duvet from Sapatos. Crafted to provide utmost comfort, this exquisite duvet will ensure that you look forward to crash into bed after a tiring day.",Home Furnishing ,515,"sapatos plain single duvet red single duvet price 1,499 add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite duvet ensure look forward crash bed tiring day add spunk home decor beautifully design duvet sapatos craft provide utmost comfort exquisite duvet ensure look forward crash bed tiring day",335
